scout,match,robot,team,start_pos,auto_type,auto_bump,auto_climb,auto_cycles,teleop_trench,teleop_bump,num_cycles,num_cycles_tenths,endgame_climb,climb_less_than_5,inactive_strat,driver_rating,problems,card,comments
EC,210,R3,11415,C,3,FALSE,FALSE,10,7,4,7,0,No,FALSE,"1,2",4,NA,No Card,
CC,210,B1,8592,F,,FALSE,FALSE,0,0,8,5,3,No,FALSE,"1,2,6",3,NA,No Card,
AZ,210,R1,4099,F,3,FALSE,FALSE,8,4,4,3,3,No,FALSE,"4,2,6",5,NA,No Card,"Low output, but very consistent?"
AD,210,R2,1629,M,,TRUE,FALSE,6,8,1,8,0,No,FALSE,"2,3,6",4,NA,No Card,
BP,210,B2,2068,C,1,FALSE,FALSE,2,10,0,1,2,No,FALSE,"4,2,6",2,NA,No Card,Slow shooting and shot lineup
NY,210,B3,11318,M,3,FALSE,FALSE,0,3,4,0,0,No,FALSE,"2,4",2,NA,No Card,Got stuck under climb at some point (I think)?
AM,211,R1,3258,C,,FALSE,FALSE,0,3,0,0,0,No,FALSE,3,1,NA,No Card,
HR,211,R2,3361,F,,FALSE,FALSE,0,3,0,1,0,No,FALSE,"2,6",1,NA,No Card,
EC,211,R3,620,M,1,FALSE,FALSE,6,0,6,1,2,No,FALSE,"6,2",3,NA,No Card,Started stuttering at the end
GL,211,B3,449,C,3,TRUE,FALSE,8,6,4,4,6,No,FALSE,1,1,NA,No Card,"Oliver MOGS them, they r not 449, but in all seriousness, they had issues with indexing balls and has a weak/missing auto, they also had a lot of trouble driving, a lot of wall contact"
BP,211,B2,122,M,1,FALSE,FALSE,3,5,5,3,2,No,FALSE,"2,6",3,NA,No Card,Coul41391ve shot rather than passing
CC,211,B1,5338,F,3,TRUE,FALSE,15,8,0,3,0,No,FALSE,"2,6,1",4,NA,No Card,
AZ,212,R1,3136,C,3,FALSE,FALSE,13,4,2,2,0,No,FALSE,1,4,NA,No Card,
BP,212,B2,1262,F,3,FALSE,FALSE,0,7,1,2,8,No,FALSE,"3,2,6",2,NA,No Card,Slow shots
HR,212,R2,2537,M,,FALSE,FALSE,3,7,0,5,6,No,FALSE,"2,6",3,NA,No Card,
EC,212,R3,346,F,3,TRUE,FALSE,8,0,8,3,8,No,FALSE,"6,2",3,NA,No Card,Slow when full hopper
CC,212,B1,8590,M,,FALSE,FALSE,2,4,0,1,4,No,FALSE,2,3,NA,No Card,
RY,212,B3,2421,C,,FALSE,FALSE,0,15,5,0,0,No,FALSE,"4,5,2",2,3,No Card,Genuinely I don41391t think they know what they41391re doing. Meaningless crossing around the field trying defend but has absolutely no impact. Did not shoot at all.? Mid herding.
BP,213,B2,5724,M,,FALSE,FALSE,2,11,0,0,0,No,FALSE,2,1,NA,No Card,Did only bulldozing
HR,213,R2,5549,F,3,TRUE,FALSE,10,3,2,5,5,No,FALSE,"1,6",5,1,No Card,
AZ,213,R1,1731,C,3,FALSE,FALSE,15,6,2,5,0,No,FALSE,"2,1",5,NA,No Card,
EC,213,R3,540,M,3,FALSE,FALSE,5,6,0,2,7,No,FALSE,6,4,NA,No Card,Seemed to have moderately damaged their intake but it managed to hold together and work (just a bit wobbly)
MY,213,B3,888,F,3,FALSE,FALSE,17,8,0,4,4,No,FALSE,,3,NA,No Card,"Preshot by a fair amount, 540 defended them pretty good for some part of the match. ?"
CC,213,B1,1727,C,3,FALSE,FALSE,11,5,4,3,4,No,FALSE,"1,2,6",4,NA,No Card,
HR,214,R2,339,M,,FALSE,FALSE,3,7,0,1,3,No,FALSE,"2,4,6",3,NA,No Card,
EC,214,R3,2106,F,3,TRUE,FALSE,18,4,1,4,7,No,FALSE,"1,2,6",3,NA,No Card,The intake lags in performance sometimes
CC,214,B1,686,C,3,FALSE,FALSE,15,10,0,4,0,No,FALSE,"1,2,3,6",4,NA,No Card,
AZ,214,R1,4541,C,,FALSE,FALSE,0,5,1,2,0,No,FALSE,2,3,NA,No Card,"Broken auto, incredibly limited hopper size, strange strategy decisions like not going into AZ during endgame"
BP,214,B2,2199,F,3,FALSE,FALSE,5,5,1,4,4,No,FALSE,"1,2,6",4,NA,No Card,Good shooting from back near the drivers and behind ladder
NS,214,B3,619,M,1,FALSE,FALSE,10,2,0,2,0,No,FALSE,"4,6",3,3,No Card,"Stuck on ball, teammate didn41391t help (686)"
AZ,215,R1,1895,C,,FALSE,FALSE,0,3,0,0,0,No,FALSE,2,1,1,No Card,"Auto didn41391t work, can41391t intake and died Immediately?"
EC,215,R3,3939,M,2,FALSE,FALSE,4,4,0,4,1,No,FALSE,"2,6",3,NA,No Card,Misses a bit
CC,215,B1,1908,C,3,TRUE,FALSE,16,9,1,6,3,No,FALSE,"1,2,3",4,NA,No Card,
HR,215,R2,422,F,3,TRUE,FALSE,0,6,6,2,0,No,FALSE,"2,6",4,NA,No Card,"Auto failed, intake broke at end"
JB,215,B3,3748,F,3,FALSE,FALSE,6,2,1,4,4,No,FALSE,"2,3,1,5",3,NA,No Card,Coul41391ve picked up balls better
BP,215,B2,10224,F,3,FALSE,FALSE,2,0,3,1,3,No,FALSE,"1,6",1,NA,No Card,Couldnt get over bump or under trench after a cycle
AD,216,B3,401,C,3,TRUE,FALSE,20,0,1,0,6,No,FALSE,,1,1,No Card,
AZ,216,R1,1389,F,,FALSE,FALSE,0,0,8,1,6,No,FALSE,6,3,NA,No Card,"No auto, missed like every shot"
AM,216,B1,1086,F,3,TRUE,FALSE,10,0,6,3,8,No,FALSE,"1,2,6",4,NA,No Card,
EC,216,R3,614,C,3,TRUE,FALSE,10,0,8,2,4,No,FALSE,"1,2,6",2,2,No Card,"Intake jammed with some type of pole, driver did not switch to defense"
HR,216,R2,2377,F,3,FALSE,FALSE,4,3,0,0,6,No,FALSE,"1,6",3,1,No Card,
BP,216,B2,2890,M,,FALSE,TRUE,2,0,3,3,1,L1,TRUE,"6,2",3,NA,No Card,Moving slowly; could easily get stuck on bump but didnt
HR,217,R2,1719,C,,FALSE,FALSE,4,2,1,0,0,No,FALSE,4,2,4,No Card,
EC,217,B3,1111,M,,FALSE,FALSE,3,5,1,0,0,No,FALSE,"2,4",2,NA,No Card,Driver seemingly indecisive
BP,217,B2,5587,F,,FALSE,FALSE,3,3,5,0,3,No,FALSE,"4,5",1,3,No Card,"Could barely intake, defense wasn41391t great"
FL,217,R1,10004,F,3,FALSE,FALSE,2,6,0,1,3,No,FALSE,6,3,NA,No Card,Shooter stuck end of match
LJ,217,B1,4472,C,3,FALSE,FALSE,8,4,0,2,2,No,FALSE,6,3,NA,No Card,"Struggled with defense, low bps when sotm. Primary scorer, played cleanup in inactive 2 and endgame"
AM,217,R3,9033,M,1,FALSE,FALSE,7,8,1,3,5,No,FALSE,"3,6,1,2",3,NA,No Card,Terrible accuracy.?
HR,218,R2,5804,F,3,TRUE,FALSE,10,0,1,0,0,No,FALSE,"2,5",4,NA,No Card,
AM,218,R3,5243,C,,FALSE,FALSE,3,2,4,2,7,No,FALSE,6,2,NA,No Card,Failed climb in auto
FL,218,R1,10679,M,,FALSE,FALSE,10,4,0,0,0,No,FALSE,4,2,NA,No Card,Kinda irrelevant defense
BP,218,B2,836,F,3,FALSE,FALSE,10,6,1,5,3,No,FALSE,"1,6",4,NA,No Card,
AD,218,B3,9072,C,3,FALSE,FALSE,10,5,2,2,4,No,FALSE,"4,6,2,3",3,NA,No Card,Went into oz and got locked up by the other 2 bots for the last 2-3 phases
BP2,218,B1,11425,M,,FALSE,FALSE,2,6,0,0,0,No,FALSE,,4,NA,No Card,
HR,219,R2,3258,F,,FALSE,FALSE,0,4,2,0,0,No,FALSE,"2,5",2,NA,No Card,
AM,219,R3,2068,M,1,FALSE,FALSE,2,11,1,0,7,No,FALSE,"6,2",3,NA,No Card,
BP,219,B2,8592,C,3,TRUE,FALSE,6,0,7,3,5,No,FALSE,"1,6",3,NA,No Card,Good passing and back row shooting
AD,219,B3,3361,F,,FALSE,FALSE,0,1,0,0,0,No,FALSE,,1,1,No Card,
EC,219,B1,346,M,,TRUE,FALSE,0,0,6,4,4,No,FALSE,"2,6",1,NA,No Card,"A-stop, brownout, very front heavy"
FL,219,R1,888,C,3,FALSE,FALSE,8,6,0,3,4,No,FALSE,"2,6",4,NA,No Card,Wait lowk they shoot so slow :(
AM,220,R3,5724,M,,FALSE,FALSE,0,10,0,0,0,No,FALSE,"4,5,2",3,NA,No Card,
HR,220,R2,1731,F,3,FALSE,FALSE,20,5,1,8,0,No,FALSE,"2,6",5,NA,No Card,
EC,220,B1,3136,F,3,FALSE,FALSE,0,5,1,3,7,No,FALSE,"3,6,2",3,4,No Card,Stuck during auto
FL,220,R1,619,C,3,FALSE,FALSE,9,5,0,4,9,No,FALSE,"2,6",4,NA,No Card,Y
BP,220,B2,1629,C,3,FALSE,FALSE,12,2,4,5,6,No,FALSE,"1,6",3,3,No Card,
AD,220,B3,2199,M,,FALSE,FALSE,3,7,1,6,0,No,FALSE,"6,2",3,NA,No Card,
HR,221,R2,5549,C,3,TRUE,FALSE,10,0,5,3,0,No,FALSE,"6,1",5,1,No Card,
EC,221,B1,1262,F,3,TRUE,FALSE,8,7,3,5,0,No,FALSE,"2,3,6",3,"3,2",No Card,
BP,221,B2,3748,,,FALSE,FALSE,0,7,5,3,7,No,FALSE,"2,6",3,NA,No Card,
AD,221,B3,3939,M,1,FALSE,FALSE,3,10,0,4,2,No,FALSE,"3,4,6,2",4,NA,No Card,
FL,221,R1,2106,F,3,TRUE,FALSE,11,0,0,5,8,No,FALSE,"2,6",4,NA,No Card,Prolly overestimated lmao dunno trench sorryyy
AM,221,R3,11318,M,,FALSE,FALSE,10,9,2,2,7,No,FALSE,"2,6",3,NA,No Card,
EC,222,B1,1389,M,,FALSE,FALSE,5,2,4,4,3,No,FALSE,6,3,NA,No Card,
FL,222,R1,449,F,3,TRUE,FALSE,11,9,3,5,3,No,FALSE,"2,6,4",5,NA,No Card,Oliver too fast for me :(
HR,222,R2,10224,M,,FALSE,FALSE,2,0,4,2,0,No,FALSE,6,3,NA,No Card,
AZ,222,B3,1908,C,3,FALSE,FALSE,16,8,0,2,6,No,FALSE,3,5,NA,No Card,
BP,222,B2,540,F,3,FALSE,FALSE,6,8,2,4,6,No,FALSE,"4,6,2",3,NA,No Card,The jack of all trades is the master of none
AM,222,R3,2537,C,3,FALSE,FALSE,3,10,0,5,0,No,FALSE,"6,2",3,NA,No Card,
AM,223,R3,2377,F,3,FALSE,FALSE,8,4,0,3,0,No,FALSE,"2,6,1",4,1,No Card,
EC,223,B1,4541,M,1,FALSE,FALSE,11,5,1,4,2,No,FALSE,"6,2",3,NA,No Card,
HR,223,R2,2890,C,1,FALSE,FALSE,1,6,0,0,0,L1,FALSE,"4,2",3,NA,No Card,
FL,223,B3,1719,C,3,TRUE,FALSE,5,2,2,0,4,No,FALSE,4,2,NA,No Card,
BP,223,B2,686,F,3,FALSE,FALSE,0,4,2,4,4,No,FALSE,"6,1,2",4,2,No Card,"Got unstuck from auto beaching quickly, filled up fully and quickly every time"
AZ,223,R1,8590,M,,FALSE,FALSE,0,8,0,0,8,No,FALSE,"4,5",1,NA,No Card,"No auto, bad defense and bad output"
HR,224,R2,620,M,,FALSE,FALSE,2,0,6,2,6,No,FALSE,6,3,1,No Card,Died at end
EC,224,B1,4472,M,1,FALSE,FALSE,10,10,0,6,2,No,FALSE,"6,2",3,NA,No Card,
AM,224,R3,1086,F,3,TRUE,FALSE,7,0,10,5,8,No,FALSE,"1,2,6",4,"2,3",No Card,
FL,224,B3,836,F,3,FALSE,FALSE,8,4,3,3,8,No,FALSE,"2,3,4,6",5,NA,No Card,Yay
BP,224,B2,10004,C,3,FALSE,FALSE,2,6,4,1,1,No,FALSE,"6,2",2,NA,No Card,Had issues shooting
AZ,224,R1,1895,C,,FALSE,FALSE,0,1,0,1,2,No,FALSE,4,3,NA,No Card,"Very limited hopper size, poor intaking, blocks alliance members, can41391t score, doesn41391t do anything but sometimes block exits"
AM,225,R3,10679,M,,FALSE,FALSE,5,8,0,0,0,No,FALSE,"2,4,6",2,NA,No Card,
EC,225,B1,4099,C,3,TRUE,FALSE,9,5,3,3,7,No,FALSE,"2,3,6",3,NA,No Card,
AZ,225,R1,11425,M,,FALSE,FALSE,0,4,4,0,0,No,FALSE,4,3,NA,No Card,"Kit bot, no auto"
BP,225,B2,5587,F,,FALSE,FALSE,3,6,6,0,7,No,FALSE,"4,2,6",2,NA,No Card,Intake worked this time
FL,225,B3,9033,M,2,FALSE,FALSE,5,2,1,0,0,No,FALSE,"4,5",3,NA,No Card,Defended 422 kinda iffy other than that
HR,225,R2,422,C,,TRUE,FALSE,10,4,6,4,0,No,FALSE,"1,2,6",3,NA,No Card,
HR,226,R2,2421,M,,FALSE,FALSE,0,4,0,0,0,No,FALSE,"2,4",4,NA,No Card,
AM,226,R3,5338,F,3,TRUE,FALSE,18,5,0,5,0,No,FALSE,"2,6",5,NA,No Card,
EC,226,B1,401,F,3,TRUE,FALSE,4,6,1,4,5,No,FALSE,"1,2,6",1,1,No Card,
FL,226,B3,5804,C,3,FALSE,FALSE,7,0,6,0,0,No,FALSE,2,2,1,No Card,Turret not calibrated (facing wrong way) also dead first 30s
AZ,226,R1,11415,C,3,FALSE,FALSE,14,3,1,4,0,No,FALSE,6,5,NA,No Card,"Great 2nd pick if poss, solid output, strong auto, decent hopper and indexer"
BP,226,B2,1111,M,,FALSE,FALSE,3,10,0,0,4,No,FALSE,"4,5,2",3,NA,No Card,"Good at preventing bots from getting into scoring position, not good at disrupting during shooting"
HR,227,R2,122,F,,TRUE,FALSE,9,6,4,5,0,No,FALSE,"6,2",4,NA,No Card,
AZ,227,R1,614,M,3,TRUE,FALSE,12,0,8,2,0,No,FALSE,5,3,NA,No Card,Intake got stuck
EC,227,B1,5243,F,,FALSE,FALSE,0,1,3,2,5,No,FALSE,"6,2",3,NA,No Card,Failed auto climb
AM,227,R3,1727,C,3,FALSE,FALSE,7,8,2,4,8,No,FALSE,"2,6",3,NA,No Card,
BP,227,B2,9072,C,3,TRUE,FALSE,16,4,8,5,8,No,FALSE,"6,2",5,NA,No Card,Great cycle times
FL,227,B3,339,M,,FALSE,FALSE,7,10,0,0,7,No,FALSE,"5,4",2,NA,No Card,Maybe shooter broke. Self defense :/
HR,228,R2,3939,C,1,FALSE,FALSE,4,9,0,4,0,No,FALSE,6,3,NA,No Card,
AM,228,R3,2106,F,3,TRUE,FALSE,16,4,1,6,1,No,FALSE,"1,6",4,NA,No Card,
EC,228,B1,540,F,3,FALSE,FALSE,10,10,2,5,9,No,FALSE,"2,3,4",4,NA,No Card,
BP,228,B2,10224,M,1,FALSE,FALSE,4,0,5,3,7,No,FALSE,"6,2",3,3,No Card,
AZ,228,R1,3258,M,3,FALSE,FALSE,3,7,3,0,0,No,FALSE,,1,NA,No Card,"No hopper extension intake did not deploy, browned out too"
FL,228,B3,1629,C,3,FALSE,FALSE,7,8,1,6,3,No,FALSE,"3,2,5",4,NA,No Card,Coook
AM,229,R3,1908,C,3,TRUE,FALSE,4,9,4,6,5,No,FALSE,"1,2,6",5,NA,No Card,
HR,229,R2,5724,M,,FALSE,FALSE,0,4,0,1,2,No,FALSE,,3,NA,No Card,
AZ,229,R1,449,F,,TRUE,FALSE,13,5,5,6,6,No,FALSE,1,5,4,No Card,"The goat, no words, just spectacular?"
BP,229,B2,8592,C,3,TRUE,FALSE,2,0,8,3,6,No,FALSE,"1,2,6",3,NA,No Card,
EC,229,B1,2377,M,1,FALSE,FALSE,5,1,3,0,0,No,FALSE,"4,5",3,1,No Card,"A-stop, possible intake issues"
FL,229,B3,619,F,3,FALSE,FALSE,9,12,0,6,5,No,FALSE,"2,5,6",3,NA,No Card,Rip matchup. Can41391t beat the goat
AM,230,R3,3748,C,3,FALSE,FALSE,5,10,4,3,5,No,FALSE,6,3,NA,No Card,
EC,230,B1,2199,M,,FALSE,FALSE,15,4,2,5,0,No,FALSE,"6,2",3,NA,No Card,
BP,230,B2,1719,M,,FALSE,FALSE,3,6,0,0,0,No,FALSE,,4,NA,No Card,Drove well for what they had. Good defense in many places and effective herding
AZ,230,R1,2068,M,,FALSE,FALSE,2,9,1,2,0,No,FALSE,4,4,NA,No Card,"Hopper is not strong, 4 bar intake, smaller hopper,"
FL,230,B3,2537,C,3,FALSE,FALSE,10,8,0,0,6,No,FALSE,"4,5",3,NA,No Card,Possibly shooterbroke?
HR,230,R2,1895,M,,FALSE,FALSE,0,4,0,1,0,No,FALSE,"4,6",3,1,No Card,It stopped and then came back a couple of times
FL,231,B3,3361,M,,FALSE,FALSE,3,6,0,0,0,No,FALSE,"2,4",2,NA,No Card,Shooter jam/broke. Drifting aimlessly
HR,231,R2,4541,M,,FALSE,FALSE,3,5,0,4,0,No,FALSE,"6,2",3,NA,No Card,
AM,231,R3,11425,F,,FALSE,FALSE,3,2,5,0,0,No,FALSE,"4,2",2,4,No Card,
EC,231,B1,10004,F,3,FALSE,FALSE,0,10,2,2,6,No,FALSE,"2,1,5",2,NA,No Card,"A-stop, driver very hesitant?"
AZ,231,R1,2890,C,2,FALSE,FALSE,6,0,6,2,5,No,FALSE,,1,NA,No Card,"Attempted climb in auto, did not work, needs improvement?"
BP,231,B2,422,C,3,TRUE,FALSE,13,2,10,6,4,No,FALSE,"6,2,1",5,3,No Card,"Good cycle times, great back row scoring"
EC,232,B1,3136,F,3,TRUE,FALSE,10,7,1,2,0,No,FALSE,"3,2",3,NA,No Card,Became unnaturally slow
AM,232,R3,836,F,3,FALSE,FALSE,10,9,4,5,7,No,FALSE,"2,1,6",5,NA,No Card,
AZ,232,R1,10679,M,,FALSE,FALSE,0,3,0,0,0,No,FALSE,4,1,NA,No Card,"No auto ca41391t shoot, only stood there and tried to block, kit bot"
FL,232,B3,5549,C,3,FALSE,FALSE,0,0,4,5,0,No,FALSE,"2,6,5",4,NA,No Card,
BP,232,B2,4472,M,1,FALSE,FALSE,3,4,2,4,3,No,FALSE,"6,2",3,3,No Card,Shoul41391ve been going through trench;surfed way too much
HR,232,R2,11415,C,,FALSE,FALSE,2,6,0,7,0,No,FALSE,"1,2,6",5,NA,No Card,
AM,233,R3,346,C,3,TRUE,FALSE,8,0,10,4,5,No,FALSE,6,4,NA,No Card,
HR,233,R2,5804,M,,FALSE,FALSE,1,0,3,0,0,No,FALSE,"1,4",3,NA,No Card,
AZ,233,R1,122,F,3,FALSE,FALSE,7,8,0,5,0,No,FALSE,"3,6",5,NA,No Card,No balls second pass for auto
EC,233,B1,1727,M,1,FALSE,FALSE,10,5,5,5,6,No,FALSE,"1,3",4,NA,No Card,
FL,233,B3,686,F,3,FALSE,FALSE,10,5,1,6,0,No,FALSE,"2,6",4,NA,No Card,Easily defendable :/
BP,233,B2,401,C,3,TRUE,FALSE,12,4,4,3,5,No,FALSE,"6,2,1,3",3,3,No Card,Got a lot of balls to their AZ
EC,234,B1,5338,C,3,TRUE,FALSE,13,8,0,5,0,No,FALSE,"2,5,6",3,NA,No Card,
HR,234,R2,339,C,3,FALSE,FALSE,6,12,0,2,0,No,FALSE,"4,6",2,NA,No Card,
BH,234,B3,614,F,3,TRUE,FALSE,7,0,3,2,3,No,FALSE,"1,2",2,2,No Card,
AM,234,R3,2421,M,,FALSE,FALSE,3,10,0,0,3,No,FALSE,6,2,NA,No Card,Shooter and indexer/feeder barely works.?
BP,234,B2,11318,M,,FALSE,FALSE,2,8,2,1,6,No,FALSE,"2,6",3,NA,No Card,So easily defended
AZ,234,R1,9033,F,3,FALSE,FALSE,0,0,0,0,0,No,FALSE,4,3,NA,No Card,Ran straight to OZ in auto and played defense the whole time
HR,235,R2,5587,M,,FALSE,FALSE,3,8,2,1,0,No,FALSE,"6,4",3,NA,No Card,
AM,235,R3,5243,C,,FALSE,FALSE,2,0,5,2,8,No,FALSE,6,2,NA,No Card,Failed auto climb?
BP,235,B2,1731,F,3,FALSE,FALSE,11,12,2,5,7,No,FALSE,"1,2,6",4,NA,No Card,Great feeding in first inactive shift
BH,235,B3,1389,F,,FALSE,FALSE,3,0,4,2,0,No,FALSE,,3,NA,No Card,
AZ,235,R1,1262,F,3,FALSE,FALSE,9,8,4,2,6,No,FALSE,3,3,NA,No Card,
EC,235,B1,1086,C,,TRUE,FALSE,9,0,6,1,0,No,FALSE,"1,4",1,4,Red,WTF BRO CHILLAX (tipped over a red robot)
AM,236,R3,1111,M,,FALSE,FALSE,1,4,0,0,0,No,FALSE,4,2,NA,No Card,
HR,236,R2,9072,F,3,TRUE,FALSE,17,1,2,0,4,No,FALSE,2,1,NA,No Card,
EC,236,B1,888,C,3,TRUE,FALSE,7,5,1,4,6,No,FALSE,"2,6",3,NA,No Card,Slow shooter (jostler not great)
AZ,236,R1,4099,C,3,FALSE,FALSE,12,6,0,3,0,No,FALSE,"2,6",5,NA,No Card,
BP,236,B2,8590,F,3,FALSE,FALSE,6,4,1,0,0,No,FALSE,"1,4,5",2,NA,No Card,Ca41391t intake? Ok defense
BH,236,B3,620,M,2,FALSE,FALSE,5,0,4,2,6,No,FALSE,6,3,NA,No Card,
BH,237,B3,2106,C,3,TRUE,FALSE,0,2,3,6,0,No,FALSE,,5,NA,No Card,
HR,237,R2,10004,F,3,FALSE,FALSE,0,4,4,1,2,No,FALSE,"6,3",3,NA,No Card,
AM,237,R3,3258,C,,FALSE,FALSE,0,9,3,0,0,No,FALSE,,4,NA,No Card,No intake.?
BP,237,B2,2537,F,,FALSE,FALSE,0,7,1,0,3,No,FALSE,"4,2",3,NA,No Card,Good herding and defense
AZ,237,R1,5724,M,,FALSE,FALSE,0,4,0,0,7,No,FALSE,,1,NA,No Card,"Bad movement, lost all its balls when indexing, could41391t really do anything"
EC,237,B1,1895,M,,FALSE,FALSE,5,2,1,0,0,No,FALSE,,1,1,No Card,Failed auto climb
BH,238,B3,11425,M,,FALSE,FALSE,2,0,3,0,0,No,FALSE,,1,2,No Card,
AZ,238,R1,2890,C,,FALSE,FALSE,0,0,3,0,7,No,FALSE,,2,NA,No Card,
EC,238,B1,619,F,3,FALSE,FALSE,10,8,0,5,2,No,FALSE,"6,2",4,NA,No Card,
AM,238,R3,2068,M,,FALSE,FALSE,2,3,3,0,4,No,FALSE,"3,4",2,"4,3",No Card,
HR,238,R2,5549,F,3,TRUE,FALSE,10,3,4,6,0,No,FALSE,"1,6",5,NA,No Card,
BP,238,B2,449,C,3,TRUE,FALSE,10,6,2,6,7,No,FALSE,"1,2,6",4,NA,No Card,Missed a couple shots
HR,239,R2,3939,M,,FALSE,FALSE,3,11,0,4,0,No,FALSE,"2,6",4,NA,No Card,
AM,239,R3,540,C,3,FALSE,FALSE,3,10,4,4,5,No,FALSE,"4,6",5,NA,No Card,
AZ,239,R1,346,F,3,FALSE,FALSE,10,0,6,2,6,No,FALSE,,3,NA,No Card,
FL,239,B3,11415,F,3,FALSE,FALSE,10,6,0,4,6,No,FALSE,"2,6",4,NA,No Card,Coul41391ve picked up balls better
EC,239,B1,122,C,,TRUE,FALSE,0,3,5,4,3,No,FALSE,5,4,NA,No Card,Shooter accuracy severely declined during endgame
BP,239,B2,4472,M,1,FALSE,FALSE,4,5,1,3,7,No,FALSE,"2,6",3,NA,No Card,
NS,255,B1,2491,F,4,TRUE,FALSE,14,0,7,3,0,No,FALSE,6,2,43,No Card,"Got slimed by c otters out of transitional period scoring, big hopper = full hopper more meaningful, kinda just wandered NZ during inactive without purpose, something broke during endgame that took them out of scoring."
NS,255,B2,4450,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,3,1,No Card,They died on right trench and no move anymore.
LJ,255,B3,10991,M,1,FALSE,FALSE,3,1,0,0,1,No,FALSE,2,3,NA,No Card,"Scored like one ball in endgame, focused primarily on counter defense on 6665. Slower over the bump and struggled to stop ramming. Only herded once at the start, drove slowly"
NS,255,R1,8069,M,NA,FALSE,FALSE,5,5,2,2,4,No,FALSE,26,2,NA,No Card,"BPS low, so much shooting but not many full hoppers."
NS,255,R2,6665,C,NA,FALSE,FALSE,0,4,2,0,0,No,FALSE,452,4,NA,No Card,"Auto was just to get into NZ, defense only bot, somewhat lockdown D, cant prevent shots once the robot is in position"
NS,255,R3,11214,F,NA,FALSE,FALSE,0,3,0,0,7,No,FALSE,52,2,NA,No Card,"shouldnt shovel cus they are kitbot, slow movement"
NS,256,B1,5895,C,5,TRUE,FALSE,10,5,4,3,7,No,FALSE,31645,5,3,No Card,"Auto got slimed by teammate, very aggressive/thoughtful driver; likes the bump, however, didnt go under trench because bulging hopper. Passing from OZ. Intake broke after 50 seconds and played defense to end match."
BP,256,B2,2813,C,3,FALSE,FALSE,0,5,2,3,5,No,FALSE,16,2,7,No Card,"Almost always had to adjust each volley, as it was over or undershot"
LJ,256,B3,7915,M,NA,FALSE,FALSE,1,7,2,3,7,No,FALSE,316,4,NA,No Card,"Whiffed preloaded in auto. Very high arc and kinda wide and inaccurate spray. struggled to intake more than half way. Mainly passed from OZ to NZ during inactive, pretty robust when they drove under another robot"
NS,256,R1,9572,C,3,TRUE,FALSE,20,4,5,5,0,No,FALSE,16,4,2,No Card,"Aggressive driving, unintook as a form of passing. Quick cycling which was allowed by a full AZ. Good ball control and control of the NZ."
NS,256,R2,2582,F,5,TRUE,FALSE,10,4,5,4,0,No,FALSE,6,1,NA,No Card,"Not much action during inactive, attempted climb in endgame, aggressive game overall by them."
CR,256,R3,11242,M,NA,FALSE,FALSE,5,0,6,0,2,No,FALSE,23,4,NA,No Card,"Very susceptible to ramming, was never able to intake full"
AZ,257,B1,7769,C,3,FALSE,FALSE,16,12,0,5,7,No,FALSE,13,5,NA,No Card,NA
BP,257,B2,449,F,5,FALSE,FALSE,0,4,3,5,5,No,FALSE,216,3,76,No Card,Started browning out early
LJ,257,B3,6429,M,NA,FALSE,FALSE,0,1,0,0,0,No,FALSE,NA,1,21,No Card,"Didn41391t shoot preload, basically stopped moving. immediatelyafter match started"
FL,257,R1,2635,M,1,FALSE,FALSE,5,0,6,0,0,No,FALSE,12,1,NA,No Card,If you can call that passing :/
HR,257,R2,16,F,3,FALSE,FALSE,0,2,5,2,2,No,FALSE,164,3,NA,No Card,Crossed the line during auto
CR,257,R3,6487,C,56,TRUE,FALSE,10,5,3,3,3,No,FALSE,21,3,4,No Card,Got stuck on the bump in auto
AZ,258,B1,8858,C,5,FALSE,FALSE,3,8,0,2,7,No,FALSE,6,4,NA,No Card,"Low auto bps, single shooter turret"
BP,258,B2,6528,M,1,FALSE,FALSE,7,5,1,2,4,No,FALSE,16,2,NA,No Card,Used one corner of back wall primarily
LJ,258,B3,7183,F,56,TRUE,FALSE,10,8,4,5,1,No,FALSE,314,5,NA,No Card,"Single swipe trench bump auto, overshot most in auto. Very fast driving, played opportunistic defense pushing opponent through trench while stealing. Mid far shooter, liked to back up while shooting. Easily pushed around by ramming defense"
FL,258,R1,1756,M,31,FALSE,FALSE,0,4,6,5,5,No,FALSE,236,4,6,No Card,Might41391ve missed auto? I swear they did left trench tho
HR,258,R2,3931,F,3,TRUE,FALSE,8,5,2,3,0,No,FALSE,316,3,NA,No Card,"Auto got stuck on its second pass, They were defended, and had some trouble going under the tower."
CR,258,R3,1816,C,5,FALSE,FALSE,10,5,3,4,0,No,FALSE,6,3,NA,No Card,NA
AZ,259,B1,4607,C,3,FALSE,FALSE,4,8,0,4,0,No,FALSE,1,5,NA,No Card,"Double turret,"
BP,259,B2,8119,F,5,FALSE,FALSE,8,7,3,4,8,No,FALSE,NA,3,NA,No Card,NA
LJ,259,B3,4125,M,NA,FALSE,FALSE,0,5,1,0,1,No,FALSE,134,4,NA,No Card,"Had some good blocks. stopping opponents from going from NZ toOZ, filled hopper in OZ and has almost full field passing from edge of NZ. Shooter seemed to jam a bit for last cycle in end game"
